attestation_id,de_rar_record_id,de_rar_headword_diplomatic,de_rar_printed_page,rar_de_record_id,rar_de_component_index,rar_de_form_diplomatic,rar_de_german_gloss_local,rar_de_printed_page,graphic_key,short_form_warning,reciprocal_german_support,reciprocal_support_type,human_reviewed
RHD-IATT-000546,RHD-S1809-00909,Maul,331,RHD-S1809-02455,1,Tschumíla,"Mund, Maul",368,tschumila,False,True,german_headword_gloss_containment,False
RHD-IATT-000547,RHD-S1809-00910,Mauleſel,331,RHD-S1809-02043,1,Múra,Maulthier,361,mura,False,False,none,False
RHD-IATT-000548,RHD-S1809-00910,Mauleſel,331,RHD-S1809-02044,1,Múla,"oder mila, Katze",361,mula,False,False,none,False
RHD-IATT-000549,RHD-S1809-00911,Mauleſeltreiber,331,RHD-S1809-01649,2,ari,"Aber, ſ",353,ari,True,False,none,False
RHD-IATT-000550,RHD-S1809-00911,Mauleſeltreiber,331,RHD-S1809-01655,1,Ari,"ein Anruf, mit welchem man die belaſteten Maulthiere antreibt",354,ari,True,False,none,False
RHD-IATT-000551,RHD-S1809-00911,Mauleſeltreiber,331,RHD-S1809-01656,1,Ariero,Eſeltreiber,354,ariero,False,False,none,False
RHD-IATT-000552,RHD-S1809-00911,Mauleſeltreiber,331,RHD-S1809-01872,1,Háliruc,"Maulthiertreiber, s",358,haliruc,False,False,none,False
RHD-IATT-000553,RHD-S1809-00912,Maulſchelle,331,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,False,none,False
RHD-IATT-000554,RHD-S1809-00912,Maulſchelle,331,RHD-S1809-02113,1,Netſchí,Mir,362,netschi,False,False,none,False
RHD-IATT-000555,RHD-S1809-00912,Maulſchelle,331,RHD-S1809-02447,1,Tſchotſchoná,Ins Maul ſchlagen,368,tschotschona,False,False,none,False
RHD-IATT-000556,RHD-S1809-00916,Maus,331,RHD-S1809-02422,1,Tschiculi,"Maus, s",367,tschiculi,False,True,german_headword_gloss_containment,False
RHD-IATT-000557,RHD-S1809-00919,Meiden,331,RHD-S1809-02237,2,aregué,Aufhören,364,aregue,False,False,none,False
RHD-IATT-000558,RHD-S1809-00922,Meinetwegen,331,RHD-S1809-02114,1,Netſchitaje,Meinetwegen,362,netschitaje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000559,RHD-S1809-00924,Mengen,331,RHD-S1809-01895,1,Hologuá,"Miſchen, Umrühren",358,hologua,False,False,none,False
RHD-IATT-000560,RHD-S1809-00925,Menſch,331,RHD-S1809-02360,1,Tehóje,"oder rehóje, Mensch",366,tehoje,False,True,german_headword_gloss_containment,False
RHD-IATT-000561,RHD-S1809-00925,Menſch,331,RHD-S1809-02360,2,rehóje,"oder rehóje, Mensch",366,rehoje,False,True,german_headword_gloss_containment,False
RHD-IATT-000562,RHD-S1809-00926,Merken,331,RHD-S1809-02103,1,Negualé,Sich erinnern,362,neguale,False,False,none,False
RHD-IATT-000563,RHD-S1809-00927,Meſſen,331,RHD-S1809-02077,1,Nanaguá,Messen,362,nanagua,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000564,RHD-S1809-00929,Metall,331,RHD-S1809-01849,1,Guenomi,ſ,357,guenomi,False,False,none,False
RHD-IATT-000565,RHD-S1809-00933,Metzeln,332,RHD-S1809-02009,1,Meá,Tödten,361,mea,True,False,none,False
RHD-IATT-000566,RHD-S1809-00934,Metze,332,RHD-S1809-02441,1,Tſchivávoli,"Metze, ſ",368,tschivavoli,False,True,german_headword_gloss_containment,False
RHD-IATT-000567,RHD-S1809-00935,Milbe,332,RHD-S1809-02257,1,Sáiki,Warm,365,saiki,False,False,none,False
RHD-IATT-000568,RHD-S1809-00936,Milch,332,RHD-S1809-02168,1,Píguáca,Milch,363,piguaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000569,RHD-S1809-00937,Mild,332,RHD-S1809-01797,1,Galá,Gut,356,gala,False,False,none,False
RHD-IATT-000570,RHD-S1809-00939,Miſchen,332,RHD-S1809-01895,1,Hologuá,"Miſchen, Umrühren",358,hologua,False,True,german_headword_gloss_containment,False
RHD-IATT-000571,RHD-S1809-00941,Miteinander,332,RHD-S1809-01936,1,Jújega,Mitsammen,359,jujega,False,False,none,False
RHD-IATT-000572,RHD-S1809-00941,Miteinander,332,RHD-S1809-02079,1,Napá,Beysammen,362,napa,False,False,none,False
RHD-IATT-000573,RHD-S1809-00941,Miteinander,332,RHD-S1809-02082,1,Napé,Nebeneinander,362,nape,False,False,none,False
RHD-IATT-000574,RHD-S1809-00943,Mittag,332,RHD-S1809-02231,1,Rauguelíki,Mittag,364,raugueliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000575,RHD-S1809-00944,Mitte,332,RHD-S1809-02091,1,Nassípasic,In der Mitte,362,nassipasic,False,True,german_headword_gloss_containment,False
RHD-IATT-000576,RHD-S1809-00949,Morgenſtern,332,RHD-S1809-02462,1,Tſeliſapoli,Morgenſtern,368,tselisapoli,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000577,RHD-S1809-00951,Motte,332,RHD-S1809-02257,1,Sáiki,Warm,365,saiki,False,False,none,False
RHD-IATT-000578,RHD-S1809-00952,Mund,332,RHD-S1809-02455,1,Tschumíla,"Mund, Maul",368,tschumila,False,True,german_headword_gloss_containment,False
RHD-IATT-000579,RHD-S1809-00953,Müſſen,332,RHD-S1809-01651,1,Amela,Man ſoll oder muß ſuchen,353,amela,False,False,none,False
RHD-IATT-000580,RHD-S1809-00953,Müſſen,332,RHD-S1809-01671,1,Baſſaráboa,es muß geackert werden,354,bassaraboa,False,False,none,False
RHD-IATT-000581,RHD-S1809-00953,Müſſen,332,RHD-S1809-01687,1,Bóa,ſ,355,boa,True,False,none,False
RHD-IATT-000582,RHD-S1809-00953,Müſſen,332,RHD-S1809-02187,1,Poá,s,364,poa,True,False,none,False
RHD-IATT-000583,RHD-S1809-00958,Mutter,332,RHD-S1809-00042,1,Jejé,Mutter,358,jeje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000584,RHD-S1809-00962,Nachfolgen,333,RHD-S1809-02105,1,Nehéje,Nachfolgen,362,neheje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000585,RHD-S1809-00966,Nacht,333,RHD-S1809-01750,1,Cugué,"Spät, Nacht",356,cugue,False,True,german_headword_gloss_containment,False
RHD-IATT-000586,RHD-S1809-00971,Nahe,333,RHD-S1809-00036,1,Amulipi,Nahe,353,amulipi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000587,RHD-S1809-00973,Nahrung,333,RHD-S1809-02132,1,Nutugála,Nahrung,363,nutugala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000588,RHD-S1809-00978,Niemand,334,RHD-S1809-02341,1,Táschinê,Nirgend,366,taschine,False,False,none,False
RHD-IATT-000589,RHD-S1809-00981,Nur,334,RHD-S1809-01783,1,Élabí,Nur das,356,elabi,False,False,none,False
RHD-IATT-000590,RHD-S1809-00981,Nur,334,RHD-S1809-02022,1,Muhé,"muhéli, Du",361,muhe,False,False,none,False
RHD-IATT-000591,RHD-S1809-00984,Oben,334,RHD-S1809-01652,1,Amoba,Mehr,353,amoba,False,False,none,False
RHD-IATT-000592,RHD-S1809-00986,Obſt,334,RHD-S1809-01965,1,Khutágála,Obst,359,khutagala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000593,RHD-S1809-00987,Oeffnen,334,RHD-S1809-01785,1,Epúaje,"oder epúje, Aufmachen",356,epuaje,False,False,none,False
RHD-IATT-000594,RHD-S1809-00990,Ohr,334,RHD-S1809-02048,1,Nachcäla,Ohr,361,nachcala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000595,RHD-S1809-00991,Ohrfeige,334,RHD-S1809-02448,1,Tſchotſchonála,Maulſchelle,368,tschotschonala,False,False,none,False
RHD-IATT-000596,RHD-S1809-00994,Packen,334,RHD-S1809-02273,1,Seguí,Auf eine andere Weise,365,segui,False,False,none,False
RHD-IATT-000597,RHD-S1809-00994,Packen,334,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000598,RHD-S1809-00995,Packſattel,334,RHD-S1809-00037,1,Aparécho,ſ,353,aparecho,False,False,none,False
RHD-IATT-000599,RHD-S1809-00998,Papier,335,RHD-S1809-01897,1,Hoſſeliki,Pappier,358,hosseliki,False,False,none,False
RHD-IATT-000600,RHD-S1809-01001,Pfeil,335,RHD-S1809-01814,1,Guá,"Schilf, Rohr",357,gua,True,False,none,False
RHD-IATT-000601,RHD-S1809-01001,Pfeil,335,RHD-S1809-01815,1,Guáca,"Pfeil, s",357,guaca,False,True,german_headword_gloss_containment,False
RHD-IATT-000602,RHD-S1809-01004,Pfennig,335,RHD-S1809-01849,1,Guenomi,ſ,357,guenomi,False,False,none,False
RHD-IATT-000603,RHD-S1809-01005,Pferd,335,RHD-S1809-01717,1,Caú,"Pferd, Roß",355,cau,True,True,german_headword_gloss_containment,False
RHD-IATT-000604,RHD-S1809-01006,Pflug,335,RHD-S1809-01672,1,Baſſaráleke,"Pflug, ſ",354,bassaraleke,False,True,german_headword_gloss_containment,False
RHD-IATT-000605,RHD-S1809-01014,Plündern,336,RHD-S1809-01933,1,Itschiguá,Stehlen,359,itschigua,False,False,none,False
RHD-IATT-000606,RHD-S1809-01016,Prieſter,336,RHD-S1809-00049,1,Páli,Prieſter,363,pali,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000607,RHD-S1809-01017,Prügel,336,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,True,german_headword_gloss_containment,False
RHD-IATT-000608,RHD-S1809-01018,Prügeln,336,RHD-S1809-01837,1,Guechpiſóco,"Peitſchen, geißeln",357,guechpisoco,False,False,none,False
RHD-IATT-000609,RHD-S1809-01019,Rabe,336,RHD-S1809-01736,1,Colatſchi,der Rabe,355,colatschi,False,True,german_headword_gloss_containment,False
RHD-IATT-000610,RHD-S1809-01020,Rächen,336,RHD-S1809-02106,1,Nemikí,Sich rächen,362,nemiki,False,True,german_headword_gloss_containment,False
RHD-IATT-000611,RHD-S1809-01021,Raſen,336,RHD-S1809-01995,1,Loguí,Rasen,360,logui,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000612,RHD-S1809-01022,Ratze,336,RHD-S1809-02422,1,Tschiculi,"Maus, s",367,tschiculi,False,False,none,False
RHD-IATT-000613,RHD-S1809-01023,Rauben,336,RHD-S1809-01933,1,Itschiguá,Stehlen,359,itschigua,False,False,none,False
RHD-IATT-000614,RHD-S1809-01023,Rauben,336,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
RHD-IATT-000615,RHD-S1809-01024,Raubvogel,336,RHD-S1809-02232,1,Rauguí,Habicht,364,raugui,False,False,none,False
RHD-IATT-000616,RHD-S1809-01025,Rauch,336,RHD-S1809-00059,1,Pemoliki,Rauch,363,pemoliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000617,RHD-S1809-01027,Rauſchig,336,RHD-S1809-02353,1,Teculüameke,Berauſcht,366,teculuameke,False,False,none,False
RHD-IATT-000618,RHD-S1809-01028,Recht,336,RHD-S1809-01802,1,Gané,Recht gut,357,gane,False,True,german_headword_gloss_containment,False
RHD-IATT-000619,RHD-S1809-01030,Rede,336,RHD-S1809-02109,1,Neogála,"Wort, Rede",362,neogala,False,True,german_headword_gloss_containment,False
RHD-IATT-000620,RHD-S1809-01031,Rede,336,RHD-S1809-02109,1,Neogála,"Wort, Rede",362,neogala,False,True,german_headword_gloss_containment,False
RHD-IATT-000621,RHD-S1809-01032,Redlos,336,RHD-S1809-02108,1,Néóca,Reden,362,neoca,False,False,none,False
RHD-IATT-000622,RHD-S1809-01034,Regnen,336,RHD-S1809-01938,1,Jukú,Es regnet,359,juku,False,False,none,False
RHD-IATT-000623,RHD-S1809-01035,Reh,336,RHD-S1809-01700,1,Búra,Hirſch,355,bura,False,False,none,False
RHD-IATT-000624,RHD-S1809-01035,Reh,336,RHD-S1809-02445,1,Tſchomáli,"Reh, ſ",368,tschomali,False,False,none,False
RHD-IATT-000625,RHD-S1809-01041,Ringen,338,RHD-S1809-02064,1,Nahirape,Ringen,362,nahirape,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000626,RHD-S1809-01042,Rohr,338,RHD-S1809-01814,1,Guá,"Schilf, Rohr",357,gua,True,True,german_headword_gloss_containment,False
RHD-IATT-000627,RHD-S1809-01047,Roth,338,RHD-S1809-02466,2,Stácameke,oder Stácameke,368,stacameke,False,False,none,False
RHD-IATT-000628,RHD-S1809-01049,Rücken,338,RHD-S1809-01690,1,Bucáligua,"Rücken, Buckel",355,bucaligua,False,True,german_headword_gloss_containment,False
RHD-IATT-000629,RHD-S1809-01051,Rufen,338,RHD-S1809-01665,1,Bajé,Rufen,354,baje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000630,RHD-S1809-01051,Rufen,338,RHD-S1809-01666,1,Bajéameke,der Rufende,354,bajeameke,False,False,none,False
RHD-IATT-000631,RHD-S1809-01051,Rufen,338,RHD-S1809-01667,1,Bajémela,"Rufen ſollen, oder müſſen, ſ",354,bajemela,False,True,german_headword_gloss_containment,False
RHD-IATT-000632,RHD-S1809-01053,Rühren,338,RHD-S1809-01895,1,Hologuá,"Miſchen, Umrühren",358,hologua,False,False,none,False
RHD-IATT-000633,RHD-S1809-01055,Rund,338,RHD-S1809-01720,1,Cavólameke,"oder cavórameke, kugelförmig",355,cavolameke,False,False,none,False
RHD-IATT-000634,RHD-S1809-01057,Ruthe,338,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,False,none,False
RHD-IATT-000635,RHD-S1809-01059,Sache,338,RHD-S1809-02078,1,Nanamuti,Sache,362,nanamuti,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000636,RHD-S1809-01060,Sachte,338,RHD-S1809-01957,1,Kelíki,Sachte,359,keliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000637,RHD-S1809-01061,Säen,338,RHD-S1809-01771,1,Echtſchá,Säen,356,echtscha,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000638,RHD-S1809-01062,Sagen,338,RHD-S1809-02253,1,Rúje,Sprechen,365,ruje,False,False,none,False
RHD-IATT-000639,RHD-S1809-01062,Sagen,338,RHD-S1809-02408,1,Tſani,Sagen,367,tsani,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000640,RHD-S1809-01062,Sagen,338,RHD-S1809-02410,1,Tſani-,Der Böſes thut,367,tsani,False,False,none,False
RHD-IATT-000641,RHD-S1809-01062,Sagen,338,RHD-S1809-02411,1,Tſani-,Uebelthat,367,tsani,False,False,none,False
RHD-IATT-000642,RHD-S1809-01063,Saitenſpiel,338,RHD-S1809-02230,1,Ravéli,"Geige, s",364,raveli,False,False,none,False
RHD-IATT-000643,RHD-S1809-01065,Salat,338,RHD-S1809-02424,1,Tschináca,s,367,tschinaca,False,False,none,False
RHD-IATT-000644,RHD-S1809-01068,Salbung,338,RHD-S1809-02458,1,Tſchutſchelíla,Salbung,368,tschutschelila,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000645,RHD-S1809-01070,Saamen,338,RHD-S1809-02325,1,Talíki,Saamen,366,taliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000646,RHD-S1809-01071,Sammeln,338,RHD-S1809-02080,1,Napabúmela,"Man soll, oder muß sammeln",362,napabumela,False,True,german_headword_gloss_containment,False
RHD-IATT-000647,RHD-S1809-01072,Sammt,338,RHD-S1809-02079,1,Napá,Beysammen,362,napa,False,False,none,False
RHD-IATT-000648,RHD-S1809-01072,Sammt,338,RHD-S1809-02082,1,Napé,Nebeneinander,362,nape,False,False,none,False
RHD-IATT-000649,RHD-S1809-01073,Sand,338,RHD-S1809-02254,1,Saaté,Sand,365,saate,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000650,RHD-S1809-01075,Sanft,338,RHD-S1809-01957,1,Kelíki,Sachte,359,keliki,False,False,none,False
RHD-IATT-000651,RHD-S1809-01077,Sattel,338,RHD-S1809-00060,1,Peráca,Decke,363,peraca,False,False,none,False
RHD-IATT-000652,RHD-S1809-01078,Satteln,338,RHD-S1809-02165,1,Peré,"Satteln, aufbreiten, decken",363,pere,False,True,german_headword_gloss_containment,False
RHD-IATT-000653,RHD-S1809-01079,Sau,338,RHD-S1809-01744,1,Cotſchi,Schwein,355,cotschi,False,False,none,False
RHD-IATT-000654,RHD-S1809-01082,Säugling,338,RHD-S1809-02434,1,Tſchitſchiameke,Säugling,368,tschitschiameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000655,RHD-S1809-01085,Schaf,338,RHD-S1809-02196,1,Pouguáca,"Schaar, Lamm, Schöpſe",364,pouguaca,False,False,none,False
RHD-IATT-000656,RHD-S1809-01088,Schaffen,338,RHD-S1809-02129,1,Nulá,Befehlen,363,nula,False,False,none,False
RHD-IATT-000657,RHD-S1809-01089,Schale,338,RHD-S1809-01948,1,Kachelá,"Rinde, Schaale",359,kachela,False,False,none,False
RHD-IATT-000658,RHD-S1809-01093,Schärfen,338,RHD-S1809-02457,1,Tſchutá,Schleifen,368,tschuta,False,False,none,False
RHD-IATT-000659,RHD-S1809-01094,Schätzen,338,RHD-S1809-02116,1,Noiné,"Ehren, verehren",362,noine,False,False,none,False
RHD-IATT-000660,RHD-S1809-01095,Scheuen,338,RHD-S1809-02107,1,Nené,Sehen,362,nene,False,False,none,False
RHD-IATT-000661,RHD-S1809-01095,Scheuen,338,RHD-S1809-02244,1,Reteguá,Sehen,365,retegua,False,False,none,False
RHD-IATT-000662,RHD-S1809-01096,Schedel,338,RHD-S1809-02017,1,Moóla,"Haupt, Kopf",361,moola,False,False,none,False
RHD-IATT-000663,RHD-S1809-01097,Scheere,338,RHD-S1809-02086,1,Nassíla,Scheere,362,nassila,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000664,RHD-S1809-01100,Scheinen,338,RHD-S1809-02220,1,Rachelé,Leuchten,364,rachele,False,False,none,False
RHD-IATT-000665,RHD-S1809-01102,Schelle,338,RHD-S1809-02330,1,Tamulé,"Schelle, Klapper",366,tamule,False,True,german_headword_gloss_containment,False
RHD-IATT-000666,RHD-S1809-01104,Schermaus,338,RHD-S1809-02384,1,Tepóli,Maulwurf,367,tepoli,False,False,none,False
RHD-IATT-000667,RHD-S1809-01106,Scherzen,338,RHD-S1809-02354,1,Teeje,Scherzen,366,teeje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000668,RHD-S1809-01109,Schicken,338,RHD-S1809-01901,1,Hulá,"Schicken, senden",358,hula,False,True,german_headword_gloss_containment,False
RHD-IATT-000669,RHD-S1809-01110,Schienbein,338,RHD-S1809-02311,1,Tabeláca,Schienbein,366,tabelaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000670,RHD-S1809-01111,Schilf,338,RHD-S1809-01814,1,Guá,"Schilf, Rohr",357,gua,True,True,german_headword_gloss_containment,False
RHD-IATT-000671,RHD-S1809-01112,Schimmeln,338,RHD-S1809-02023,1,Mujá,Schimmeln,361,muja,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000672,RHD-S1809-01112,Schimmeln,338,RHD-S1809-02024,1,Mujába,"Es schimmelt, faulet schon",361,mujaba,False,False,none,False
RHD-IATT-000673,RHD-S1809-01117,Schlangen,339,RHD-S1809-01662,1,Bahumali,Eine andere Schlangenart,354,bahumali,False,False,none,False
RHD-IATT-000674,RHD-S1809-01121,Schließen,339,RHD-S1809-01780,1,Euke,Es iſt zu,356,euke,False,False,none,False
RHD-IATT-000675,RHD-S1809-01125,Schlingen,339,RHD-S1809-01816,1,Guaguá,"Schlingen, schlucken",357,guagua,False,True,german_headword_gloss_containment,False
RHD-IATT-000676,RHD-S1809-01126,Schlüſſel,339,RHD-S1809-01786,1,Epuláca,Schlüſſel,356,epulaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000677,RHD-S1809-01127,Schmackhaft,339,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000678,RHD-S1809-01128,Schrauben,339,RHD-S1809-02459,1,Tſchutſchú,"Taback ſchmauchen, ſ",368,tschutschu,False,False,none,False
RHD-IATT-000679,RHD-S1809-01131,Schnee,339,RHD-S1809-01959,1,Kepalíki,Schnee,359,kepaliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000680,RHD-S1809-01132,Schneiden,339,RHD-S1809-01819,1,Guakí,Sich schneiden,357,guaki,False,True,german_headword_gloss_containment,False
RHD-IATT-000681,RHD-S1809-01132,Schneiden,339,RHD-S1809-02282,1,Siká,"Hauen, zerſchneiden",365,sika,False,False,none,False
RHD-IATT-000682,RHD-S1809-01132,Schneiden,339,RHD-S1809-02385,1,Tepulá,"oder tepurá, Hauen, hacken",367,tepula,False,False,none,False
RHD-IATT-000683,RHD-S1809-01135,Schön,339,RHD-S1809-01797,1,Galá,Gut,356,gala,False,False,none,False
RHD-IATT-000684,RHD-S1809-01137,Schöpfen,339,RHD-S1809-02149,1,Pabáhi,Schöpfen,363,pabahi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000685,RHD-S1809-01142,Schreiten,340,RHD-S1809-01894,1,Hóje,"Fortſchreiten, gehen",358,hoje,False,False,none,False
RHD-IATT-000686,RHD-S1809-01142,Schreiten,340,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000687,RHD-S1809-01144,Schrift,340,RHD-S1809-01897,1,Hoſſeliki,Pappier,358,hosseliki,False,False,none,False
RHD-IATT-000688,RHD-S1809-01150,Schwalbe,340,RHD-S1809-02298,1,Souguépali,Schwalbe,365,souguepali,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000689,RHD-S1809-01151,Schwamm,340,RHD-S1809-02293,1,Soláca,Breunschwamm,365,solaca,False,False,none,False
RHD-IATT-000690,RHD-S1809-01152,Schwanger,340,RHD-S1809-02193,1,Potſchirúgameke,Schwanger,364,potschirugameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000691,RHD-S1809-01156,Schwein,340,RHD-S1809-01744,1,Cotſchi,Schwein,355,cotschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000692,RHD-S1809-01159,Schweſter,340,RHD-S1809-01688,1,Boní,Schweſter,355,boni,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000693,RHD-S1809-01164,Schwören,340,RHD-S1809-01853,1,Guéva,"Fürwahr, s",357,gueva,False,False,none,False
RHD-IATT-000694,RHD-S1809-01169,Sechzehn,340,RHD-S1809-01652,1,Amoba,Mehr,353,amoba,False,False,none,False
RHD-IATT-000695,RHD-S1809-01171,Seele,340,RHD-S1809-01866,1,Halaguála,"das Leben, s",357,halaguala,False,False,none,False
RHD-IATT-000696,RHD-S1809-01172,Sehen,340,RHD-S1809-02107,1,Nené,Sehen,362,nene,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000697,RHD-S1809-01172,Sehen,340,RHD-S1809-02244,1,Reteguá,Sehen,365,retegua,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000698,RHD-S1809-01173,Sehe,340,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000699,RHD-S1809-01176,Seitenſtechen,340,RHD-S1809-01725,1,Cocolá,Krank ſeyn,355,cocola,False,False,none,False
RHD-IATT-000700,RHD-S1809-01176,Seitenſtechen,340,RHD-S1809-02489,1,Volſiga,Seitenſtechen,368,volsiga,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000701,RHD-S1809-01187,Selig,341,RHD-S1809-01804,1,Ganeliameke,"Der geſund iſt, dem es gut geht",357,ganeliameke,False,False,none,False
RHD-IATT-000702,RHD-S1809-01188,Seligkeit,341,RHD-S1809-01805,1,Ganileliki,Glückſeligkeit,357,ganileliki,False,False,none,False
RHD-IATT-000703,RHD-S1809-01190,Senden,341,RHD-S1809-01901,1,Hulá,"Schicken, senden",358,hula,False,True,german_headword_gloss_containment,False
RHD-IATT-000704,RHD-S1809-01191,Seyn,341,RHD-S1809-01812,1,Gatiki,"oder gatiki, Wohnen, ſich wo befinden, ſeyn, ſ",357,gatiki,False,True,german_headword_gloss_containment,False
RHD-IATT-000705,RHD-S1809-01191,Seyn,341,RHD-S1809-02451,1,Tschucú,"Der Ort, wo sich ein zahmes Thier befindet, s",368,tschucu,False,False,none,False
