triage_id,source_candidate_id,de_rar_record_id,de_rar_headword_diplomatic,candidate_span_diplomatic,graphic_key,printed_page,profile_class,machine_signal_confidence,review_priority_tier,profile_log_likelihood_ratio,german_anchor_token_ratio,nearest_rar_de_graphic_key,nearest_rar_de_edit_distance,nearest_rar_de_similarity,human_reviewed,decision
RHD-RTRI-000128,RHD-RSPAN-000592,RHD-S1809-00740,Hülfe,Cugnila,cugnila,325,strong_raramuri_profile_signal,high_machine_signal,1,2.0816,0.0,cuguila,1,0.857,False,not_assessed
RHD-RTRI-000129,RHD-RSPAN-001399,RHD-S1809-01591,Zeitig,Baſſiameke,bassiameke,352,strong_raramuri_profile_signal,high_machine_signal,1,2.0786,0.0,bajeameke,3,0.7,False,not_assessed
RHD-RTRI-000130,RHD-RSPAN-000336,RHD-S1809-00431,Ergreifen,Tſchapirúc,tschapiruc,315,strong_raramuri_profile_signal,high_machine_signal,1,2.0777,0.0,tschapi,3,0.7,False,not_assessed
RHD-RTRI-000131,RHD-RSPAN-001195,RHD-S1809-01408,Urbar,Baſſatiameke,bassatiameke,347,strong_raramuri_profile_signal,high_machine_signal,1,2.0773,0.0,bassaraleke,3,0.75,False,not_assessed
RHD-RTRI-000132,RHD-RSPAN-001268,RHD-S1809-01487,Vierter,Naguóſáni,naguosani,349,strong_raramuri_profile_signal,high_machine_signal,1,2.0765,0.0,naguossani,1,0.9,False,not_assessed
RHD-RTRI-000133,RHD-RSPAN-000369,RHD-S1809-00473,Faul,Naſsiameke,nassiameke,316,strong_raramuri_profile_signal,high_machine_signal,1,2.0761,0.0,nesseameke,2,0.8,False,not_assessed
RHD-RTRI-000134,RHD-RSPAN-000968,RHD-S1809-01154,Schweif,Caliſtſchíki,calistschiki,340,strong_raramuri_profile_signal,high_machine_signal,1,2.0747,0.0,calitschiki,1,0.917,False,not_assessed
RHD-RTRI-000135,RHD-RSPAN-001082,RHD-S1809-01277,Sterblich,mukílati,mukilati,344,strong_raramuri_profile_signal,high_machine_signal,1,2.0657,0.0,mukiiati,1,0.875,False,not_assessed
RHD-RTRI-000136,RHD-RSPAN-000534,RHD-S1809-00674,Heiß,Baſſujameke,bassujameke,324,strong_raramuri_profile_signal,high_machine_signal,1,2.0617,0.0,bassaraleke,3,0.727,False,not_assessed
RHD-RTRI-000137,RHD-RSPAN-001012,RHD-S1809-01199,Sieden,baſſújameke,bassujameke,341,strong_raramuri_profile_signal,high_machine_signal,1,2.0617,0.0,bassaraleke,3,0.727,False,not_assessed
RHD-RTRI-000138,RHD-RSPAN-000870,RHD-S1809-01045,Roſt,Mujála,mujala,338,strong_raramuri_profile_signal,high_machine_signal,1,2.0593,0.0,mujaba,1,0.833,False,not_assessed
RHD-RTRI-000139,RHD-RSPAN-001093,RHD-S1809-01283,Stirn,Covára,covara,344,strong_raramuri_profile_signal,high_machine_signal,1,2.0544,0.0,cavara,1,0.833,False,not_assessed
RHD-RTRI-000140,RHD-RSPAN-000085,RHD-S1809-00134,Aſche,Nachpiſóco,nachpisoco,304,strong_raramuri_profile_signal,high_machine_signal,1,2.0537,0.0,nachpiloco,1,0.9,False,not_assessed
RHD-RTRI-000141,RHD-RSPAN-001063,RHD-S1809-01260,Staub,Nachpiſóco,nachpisoco,343,strong_raramuri_profile_signal,high_machine_signal,1,2.0537,0.0,nachpiloco,1,0.9,False,not_assessed
RHD-RTRI-000142,RHD-RSPAN-001028,RHD-S1809-01216,Sorglos,Nalſiameke,nalsiameke,342,strong_raramuri_profile_signal,high_machine_signal,1,2.0449,0.0,najujameke,3,0.7,False,not_assessed
RHD-RTRI-000143,RHD-RSPAN-001143,RHD-S1809-01340,Trag,Nalſiameke,nalsiameke,346,strong_raramuri_profile_signal,high_machine_signal,1,2.0449,0.0,najujameke,3,0.7,False,not_assessed
RHD-RTRI-000144,RHD-RSPAN-001139,RHD-S1809-01335,Todtſeyn,ſchuguiameke,schuguiameke,346,strong_raramuri_profile_signal,high_machine_signal,1,2.0367,0.0,schugiameke,1,0.917,False,not_assessed
RHD-RTRI-000145,RHD-RSPAN-001238,RHD-S1809-01464,Verſtorben,Schuguiameke,schuguiameke,348,strong_raramuri_profile_signal,high_machine_signal,1,2.0367,0.0,schugiameke,1,0.917,False,not_assessed
RHD-RTRI-000146,RHD-RSPAN-001243,RHD-S1809-01475,Verzehren,ſchuguiameke,schuguiameke,348,strong_raramuri_profile_signal,high_machine_signal,1,2.0367,0.0,schugiameke,1,0.917,False,not_assessed
RHD-RTRI-000147,RHD-RSPAN-000275,RHD-S1809-00354,Dunkel,Tamatsiame,tamatsiame,313,strong_raramuri_profile_signal,high_machine_signal,1,2.0354,0.0,tamateiame,1,0.9,False,not_assessed
RHD-RTRI-000148,RHD-RSPAN-000786,RHD-S1809-00950,Mörtel,Voſſaguáca,vossaguaca,332,strong_raramuri_profile_signal,high_machine_signal,1,2.0252,0.0,vuossaguaca,1,0.909,False,not_assessed
RHD-RTRI-000149,RHD-RSPAN-001215,RHD-S1809-01438,Verhexen,ópiruc,opiruc,347,strong_raramuri_profile_signal,high_machine_signal,1,2.0242,0.0,opirue,1,0.833,False,not_assessed
RHD-RTRI-000150,RHD-RSPAN-001253,RHD-S1809-01480,Viel,ekitſchigo,ekitschigo,348,strong_raramuri_profile_signal,high_machine_signal,1,2.0204,0.0,ekitschipi,2,0.8,False,not_assessed
RHD-RTRI-000151,RHD-RSPAN-001089,RHD-S1809-01279,Stiefvater,Pileliga,pileliga,344,strong_raramuri_profile_signal,high_machine_signal,1,2.0055,0.0,piseliga,1,0.875,False,not_assessed
RHD-RTRI-000152,RHD-RSPAN-000770,RHD-S1809-00928,Meſſer,Tepigacá,tepigaca,331,strong_raramuri_profile_signal,high_machine_signal,1,1.9962,0.0,tepulaca,2,0.75,False,not_assessed
RHD-RTRI-000153,RHD-RSPAN-000922,RHD-S1809-01105,Schermeſſer,Tepigáca,tepigaca,338,strong_raramuri_profile_signal,high_machine_signal,1,1.9962,0.0,tepulaca,2,0.75,False,not_assessed
RHD-RTRI-000154,RHD-RSPAN-000640,RHD-S1809-00762,Jemand,Pilé,pile,326,strong_raramuri_profile_signal,high_machine_signal,1,1.995,0.0,pole,1,0.75,False,not_assessed
RHD-RTRI-000155,RHD-RSPAN-001307,RHD-S1809-01514,Wahrheit,pitſchiguali húccu,pitschiguali huccu,349,strong_raramuri_profile_signal,high_machine_signal,1,1.993,0.0,pitschaburameke,5,0.722,False,not_assessed
RHD-RTRI-000156,RHD-RSPAN-000206,RHD-S1809-00285,Bohren,Hóco,hoco,310,strong_raramuri_profile_signal,high_machine_signal,1,1.9914,0.0,hoca,1,0.75,False,not_assessed
RHD-RTRI-000157,RHD-RSPAN-000503,RHD-S1809-00639,Graben,Hóco,hoco,322,strong_raramuri_profile_signal,high_machine_signal,1,1.9914,0.0,hoca,1,0.75,False,not_assessed
RHD-RTRI-000158,RHD-RSPAN-001251,RHD-S1809-01480,Viel,ekipu,ekipu,348,strong_raramuri_profile_signal,high_machine_signal,1,1.988,0.0,ekipi,1,0.8,False,not_assessed
RHD-RTRI-000159,RHD-RSPAN-000663,RHD-S1809-00801,Knie,Tſchochcò,tschochco,326,strong_raramuri_profile_signal,high_machine_signal,1,1.9831,0.0,tschoche,2,0.778,False,not_assessed
RHD-RTRI-000160,RHD-RSPAN-000025,RHD-S1809-00019,Allein,pilépitsu,pilepitsu,301,strong_raramuri_profile_signal,high_machine_signal,1,1.9774,0.0,pilepitso,1,0.889,False,not_assessed
RHD-RTRI-000161,RHD-RSPAN-000832,RHD-S1809-00988,Oft,Gueſſá,guessa,334,strong_raramuri_profile_signal,high_machine_signal,1,1.9696,0.0,guossa,1,0.833,False,not_assessed
RHD-RTRI-000162,RHD-RSPAN-001217,RHD-S1809-01442,Verkündigen,Nagueſlá,naguesla,348,strong_raramuri_profile_signal,high_machine_signal,1,1.9631,0.0,naguella,1,0.875,False,not_assessed
RHD-RTRI-000163,RHD-RSPAN-001198,RHD-S1809-01416,Verbittern,Ajáruje,ajaruje,347,strong_raramuri_profile_signal,high_machine_signal,1,1.9613,0.0,ajoruje,1,0.857,False,not_assessed
RHD-RTRI-000164,RHD-RSPAN-000429,RHD-S1809-00550,Furchtſam,Mahajámeke,mahajameke,319,strong_raramuri_profile_signal,high_machine_signal,1,1.9523,0.0,mukijameke,3,0.7,False,not_assessed
RHD-RTRI-000165,RHD-RSPAN-000453,RHD-S1809-00578,Gehen,ſimíba,simiba,320,strong_raramuri_profile_signal,high_machine_signal,1,1.9517,0.0,simibe,1,0.833,False,not_assessed
RHD-RTRI-000166,RHD-RSPAN-001436,RHD-S1809-01615,Zügen,Simiba,simiba,352,strong_raramuri_profile_signal,high_machine_signal,1,1.9517,0.0,simibe,1,0.833,False,not_assessed
RHD-RTRI-000167,RHD-RSPAN-000479,RHD-S1809-00602,Geſtern,Tapáco,tapaco,320,strong_raramuri_profile_signal,high_machine_signal,1,1.951,0.0,tapeco,1,0.833,False,not_assessed
RHD-RTRI-000168,RHD-RSPAN-000785,RHD-S1809-00948,Morgen,Tapáco,tapaco,332,strong_raramuri_profile_signal,high_machine_signal,1,1.951,0.0,tapeco,1,0.833,False,not_assessed
RHD-RTRI-000169,RHD-RSPAN-000692,RHD-S1809-00833,Kriechen,Tſchucúcu,tschucucu,327,strong_raramuri_profile_signal,high_machine_signal,1,1.95,0.0,tschucu,2,0.778,False,not_assessed
RHD-RTRI-000170,RHD-RSPAN-001109,RHD-S1809-01297,Stute,Caú mukíla,cau mukila,345,strong_raramuri_profile_signal,high_machine_signal,1,1.9366,0.0,cauguila,3,0.7,False,not_assessed
RHD-RTRI-000171,RHD-RSPAN-001285,RHD-S1809-01492,Vogel,Tichulugui,tichulugui,349,strong_raramuri_profile_signal,high_machine_signal,1,1.9323,0.0,tschulugui,1,0.9,False,not_assessed
RHD-RTRI-000172,RHD-RSPAN-000139,RHD-S1809-00202,Begeben,Jeki,jeki,308,strong_raramuri_profile_signal,high_machine_signal,1,1.9314,0.0,juki,1,0.75,False,not_assessed
RHD-RTRI-000173,RHD-RSPAN-000333,RHD-S1809-00428,Ereignen,Jekí,jeki,315,strong_raramuri_profile_signal,high_machine_signal,1,1.9314,0.0,juki,1,0.75,False,not_assessed
RHD-RTRI-000174,RHD-RSPAN-000469,RHD-S1809-00596,Geſchehen,Jekí,jeki,320,strong_raramuri_profile_signal,high_machine_signal,1,1.9314,0.0,juki,1,0.75,False,not_assessed
RHD-RTRI-000175,RHD-RSPAN-000992,RHD-S1809-01174,Seidenzeug,Tſchirí,tschiri,340,strong_raramuri_profile_signal,high_machine_signal,1,1.9238,0.0,tschini,1,0.857,False,not_assessed
RHD-RTRI-000176,RHD-RSPAN-000074,RHD-S1809-00119,Arm,Teſſiguati,tessiguati,304,strong_raramuri_profile_signal,high_machine_signal,1,1.9192,0.0,telsiguati,1,0.9,False,not_assessed
RHD-RTRI-000177,RHD-RSPAN-000681,RHD-S1809-00816,Kraftlos,Teſſiguati,tessiguati,327,strong_raramuri_profile_signal,high_machine_signal,1,1.9192,0.0,telsiguati,1,0.9,False,not_assessed
RHD-RTRI-000178,RHD-RSPAN-001240,RHD-S1809-01469,Verunglückt,Teſſiguati,tessiguati,348,strong_raramuri_profile_signal,high_machine_signal,1,1.9192,0.0,telsiguati,1,0.9,False,not_assessed
RHD-RTRI-000179,RHD-RSPAN-000279,RHD-S1809-00361,Dürr,Sakiameke,sakiameke,313,strong_raramuri_profile_signal,high_machine_signal,1,1.9192,0.0,samiameke,1,0.889,False,not_assessed
RHD-RTRI-000180,RHD-RSPAN-001191,RHD-S1809-01404,Unwillig ſeyn,Ajo-nóco,ajo-noco,347,strong_raramuri_profile_signal,high_machine_signal,1,1.9187,0.0,ajonoco,1,0.875,False,not_assessed
RHD-RTRI-000181,RHD-RSPAN-000310,RHD-S1809-00400,Einſalben,Tſchutſchá,tschutscha,314,strong_raramuri_profile_signal,high_machine_signal,1,1.917,0.0,tschutschu,1,0.9,False,not_assessed
RHD-RTRI-000182,RHD-RSPAN-000313,RHD-S1809-00405,Einſchmieren,Tſchutſchä,tschutscha,314,strong_raramuri_profile_signal,high_machine_signal,1,1.917,0.0,tschutschu,1,0.9,False,not_assessed
RHD-RTRI-000183,RHD-RSPAN-000893,RHD-S1809-01066,Salben,Tſchutſchá,tschutscha,338,strong_raramuri_profile_signal,high_machine_signal,1,1.917,0.0,tschutschu,1,0.9,False,not_assessed
RHD-RTRI-000184,RHD-RSPAN-000950,RHD-S1809-01130,Schmieren,Tſchutſchá,tschutscha,339,strong_raramuri_profile_signal,high_machine_signal,1,1.917,0.0,tschutschu,1,0.9,False,not_assessed
RHD-RTRI-000185,RHD-RSPAN-000480,RHD-S1809-00603,Geſtirn,Sopóli,sopoli,320,strong_raramuri_profile_signal,high_machine_signal,1,1.9163,0.0,sapoli,1,0.833,False,not_assessed
RHD-RTRI-000186,RHD-RSPAN-001088,RHD-S1809-01278,Stern,Sopoli,sopoli,344,strong_raramuri_profile_signal,high_machine_signal,1,1.9163,0.0,sapoli,1,0.833,False,not_assessed
RHD-RTRI-000187,RHD-RSPAN-000976,RHD-S1809-01162,Schwißſtube,Te nalcáli,te nalcali,340,strong_raramuri_profile_signal,high_machine_signal,1,1.9007,0.0,tomalcali,3,0.7,False,not_assessed
RHD-RTRI-000188,RHD-RSPAN-001336,RHD-S1809-01538,Weiß,Rolácameke,rolacameke,350,strong_raramuri_profile_signal,high_machine_signal,1,1.8999,0.0,rosacameke,1,0.9,False,not_assessed
RHD-RTRI-000189,RHD-RSPAN-000416,RHD-S1809-00543,Froſtig,Thúlameke,thulameke,319,strong_raramuri_profile_signal,high_machine_signal,1,1.8939,0.0,thulaneke,1,0.889,False,not_assessed
RHD-RTRI-000190,RHD-RSPAN-000646,RHD-S1809-00770,Kalt,Thulämeke,thulameke,326,strong_raramuri_profile_signal,high_machine_signal,1,1.8939,0.0,thulaneke,1,0.889,False,not_assessed
RHD-RTRI-000191,RHD-RSPAN-000468,RHD-S1809-00595,Geneſen,Sauguiba,sauguiba,320,strong_raramuri_profile_signal,high_machine_signal,1,1.8869,0.0,sauguera,2,0.75,False,not_assessed
RHD-RTRI-000192,RHD-RSPAN-000801,RHD-S1809-00957,Müßig,Nalſinaja,nalsinaja,332,strong_raramuri_profile_signal,high_machine_signal,1,1.8811,0.0,nassinaja,1,0.889,False,not_assessed
RHD-RTRI-000193,RHD-RSPAN-001059,RHD-S1809-01251,Staar,Tſchacháca,tschachaca,343,strong_raramuri_profile_signal,high_machine_signal,1,1.88,0.0,tschacheaca,1,0.909,False,not_assessed
RHD-RTRI-000194,RHD-RSPAN-001116,RHD-S1809-01303,Suppe,Tſchorike Pauguila,tschorike pauguila,345,strong_raramuri_profile_signal,high_machine_signal,1,1.8785,0.0,tlestataccameke,5,0.722,False,not_assessed
RHD-RTRI-000195,RHD-RSPAN-000189,RHD-S1809-00265,Bezahlung,Natejui,natejui,309,strong_raramuri_profile_signal,high_machine_signal,1,1.8774,0.0,nategui,1,0.857,False,not_assessed
RHD-RTRI-000196,RHD-RSPAN-000201,RHD-S1809-00278,Blitzen,Repágameke,repagameke,309,strong_raramuri_profile_signal,high_machine_signal,1,1.877,0.0,rosacameke,3,0.7,False,not_assessed
RHD-RTRI-000197,RHD-RSPAN-000492,RHD-S1809-00623,Glänzend,Repágameke,repagameke,322,strong_raramuri_profile_signal,high_machine_signal,1,1.877,0.0,rosacameke,3,0.7,False,not_assessed
RHD-RTRI-000198,RHD-RSPAN-000734,RHD-S1809-00879,Leuchten,repágameke,repagameke,330,strong_raramuri_profile_signal,high_machine_signal,1,1.877,0.0,rosacameke,3,0.7,False,not_assessed
RHD-RTRI-000199,RHD-RSPAN-000735,RHD-S1809-00880,Leuchtend,repágameke,repagameke,330,strong_raramuri_profile_signal,high_machine_signal,1,1.877,0.0,rosacameke,3,0.7,False,not_assessed
RHD-RTRI-000200,RHD-RSPAN-001193,RHD-S1809-01406,Unzahlbar,Tá tarálati,ta taralati,347,strong_raramuri_profile_signal,high_machine_signal,1,1.8683,0.0,taralati,3,0.727,False,not_assessed
RHD-RTRI-000201,RHD-RSPAN-000288,RHD-S1809-00370,Ehelos,Tatló,tatlo,313,strong_raramuri_profile_signal,high_machine_signal,1,1.8661,0.0,tat lo,1,0.833,False,not_assessed
RHD-RTRI-000202,RHD-RSPAN-001356,RHD-S1809-01554,Wo,Cabú,cabu,351,strong_raramuri_profile_signal,high_machine_signal,1,1.8654,0.0,cau,1,0.75,False,not_assessed
RHD-RTRI-000203,RHD-RSPAN-001265,RHD-S1809-01484,Vierfach,Naguóſſaeki,naguossaeki,348,strong_raramuri_profile_signal,high_machine_signal,1,1.8601,0.0,naguossani,2,0.818,False,not_assessed
RHD-RTRI-000204,RHD-RSPAN-000387,RHD-S1809-00489,Fertig,Cajéuopa,cajeuopa,316,strong_raramuri_profile_signal,high_machine_signal,1,1.8529,0.0,cajenapa,2,0.75,False,not_assessed
RHD-RTRI-000205,RHD-RSPAN-000386,RHD-S1809-00488,Felſen,Teculéke,teculeke,316,strong_raramuri_profile_signal,high_machine_signal,1,1.8411,0.0,tetuleke,1,0.875,False,not_assessed
RHD-RTRI-000206,RHD-RSPAN-000344,RHD-S1809-00443,Erſchaffer,Netéjameke,netejameke,315,strong_raramuri_profile_signal,high_machine_signal,1,1.8353,0.0,neteijameke,1,0.909,False,not_assessed
RHD-RTRI-000207,RHD-RSPAN-000133,RHD-S1809-00196,Bedrängt,Telſivuati,telsivuati,308,strong_raramuri_profile_signal,high_machine_signal,1,1.822,0.0,telsiguati,1,0.9,False,not_assessed
RHD-RTRI-000208,RHD-RSPAN-001205,RHD-S1809-01427,Vergänglich,Mukiſati,mukisati,347,strong_raramuri_profile_signal,high_machine_signal,1,1.8193,0.0,mukiiati,1,0.875,False,not_assessed
RHD-RTRI-000209,RHD-RSPAN-000899,RHD-S1809-01076,Satan,Sriameke,sriameke,338,strong_raramuri_profile_signal,high_machine_signal,1,1.8174,0.0,samiameke,2,0.778,False,not_assessed
RHD-RTRI-000210,RHD-RSPAN-001035,RHD-S1809-01226,Speyen,Acaſí,acasi,342,strong_raramuri_profile_signal,high_machine_signal,1,1.8085,0.0,acatsi,1,0.833,False,not_assessed
RHD-RTRI-000211,RHD-RSPAN-000812,RHD-S1809-00968,Nachteule,Uilulú,uilulu,333,strong_raramuri_profile_signal,high_machine_signal,1,1.8078,0.0,ululu,1,0.833,False,not_assessed
RHD-RTRI-000212,RHD-RSPAN-001175,RHD-S1809-01383,Unglücklich,Teiſiguati,teisiguati,347,strong_raramuri_profile_signal,high_machine_signal,1,1.8051,0.0,telsiguati,1,0.9,False,not_assessed
RHD-RTRI-000213,RHD-RSPAN-000600,RHD-S1809-00746,Huhn,Totolí,totoli,325,strong_raramuri_profile_signal,high_machine_signal,1,1.8008,0.0,toroli,1,0.833,False,not_assessed
RHD-RTRI-000214,RHD-RSPAN-000559,RHD-S1809-00708,Heut,Hipé hoinéla,hipe hoinela,324,strong_raramuri_profile_signal,high_machine_signal,1,1.7986,0.0,hipehoinela,1,0.917,False,not_assessed
RHD-RTRI-000215,RHD-RSPAN-000342,RHD-S1809-00438,Ermüden,Leſiameke,lesiameke,315,strong_raramuri_profile_signal,high_machine_signal,1,1.7939,0.0,lessiameke,1,0.9,False,not_assessed
RHD-RTRI-000216,RHD-RSPAN-001016,RHD-S1809-01203,Sitzen,Jaſſá,jassa,341,strong_raramuri_profile_signal,high_machine_signal,1,1.7921,0.0,jassala,2,0.714,False,not_assessed
RHD-RTRI-000217,RHD-RSPAN-000952,RHD-S1809-01134,Schneyen,Kepä,kepa,339,strong_raramuri_profile_signal,high_machine_signal,1,1.7907,0.0,keta,1,0.75,False,not_assessed
RHD-RTRI-000218,RHD-RSPAN-000438,RHD-S1809-00564,Gebährerin,Jojé,joje,319,strong_raramuri_profile_signal,high_machine_signal,1,1.7848,0.0,jeje,1,0.75,False,not_assessed
RHD-RTRI-000219,RHD-RSPAN-000542,RHD-S1809-00680,Hell,Tajenaba,tajenaba,324,strong_raramuri_profile_signal,high_machine_signal,1,1.7842,0.0,tajena,2,0.75,False,not_assessed
RHD-RTRI-000220,RHD-RSPAN-000739,RHD-S1809-00883,Licht,tajenába,tajenaba,330,strong_raramuri_profile_signal,high_machine_signal,1,1.7842,0.0,tajena,2,0.75,False,not_assessed
RHD-RTRI-000221,RHD-RSPAN-000784,RHD-S1809-00948,Morgen,Tajénaba,tajenaba,332,strong_raramuri_profile_signal,high_machine_signal,1,1.7842,0.0,tajena,2,0.75,False,not_assessed
RHD-RTRI-000222,RHD-RSPAN-001406,RHD-S1809-01595,Zerquetſchen,Tutſchi,tutschi,352,strong_raramuri_profile_signal,high_machine_signal,1,1.78,0.0,totschi,1,0.857,False,not_assessed
RHD-RTRI-000223,RHD-RSPAN-001407,RHD-S1809-01596,Zerreiben,Tutſchi,tutschi,352,strong_raramuri_profile_signal,high_machine_signal,1,1.78,0.0,totschi,1,0.857,False,not_assessed
RHD-RTRI-000224,RHD-RSPAN-001411,RHD-S1809-01599,Zerſtoßen,Tutſchi,tutschi,352,strong_raramuri_profile_signal,high_machine_signal,1,1.78,0.0,totschi,1,0.857,False,not_assessed
RHD-RTRI-000225,RHD-RSPAN-000585,RHD-S1809-00731,Hoffen,puguèe,puguee,325,strong_raramuri_profile_signal,high_machine_signal,1,1.7799,0.0,pugue,1,0.833,False,not_assessed
RHD-RTRI-000226,RHD-RSPAN-000894,RHD-S1809-01066,Salben,Tſchutſcheliameke,tschutscheliameke,338,strong_raramuri_profile_signal,high_machine_signal,1,1.7772,0.0,tschitschiameke,3,0.824,False,not_assessed
RHD-RTRI-000227,RHD-RSPAN-000049,RHD-S1809-00092,Anfaſſen,Tſchepi,tschepi,302,strong_raramuri_profile_signal,high_machine_signal,1,1.767,0.0,tschapi,1,0.857,False,not_assessed
RHD-RTRI-000228,RHD-RSPAN-000338,RHD-S1809-00431,Ergreifen,Tſchepi,tschepi,315,strong_raramuri_profile_signal,high_machine_signal,1,1.767,0.0,tschapi,1,0.857,False,not_assessed
RHD-RTRI-000229,RHD-RSPAN-000212,RHD-S1809-00292,Brav,igué galála huccu,igue galala huccu,310,strong_raramuri_profile_signal,high_machine_signal,1,1.7622,0.0,itschiguajameke,5,0.706,False,not_assessed
RHD-RTRI-000230,RHD-RSPAN-000925,RHD-S1809-01107,Scherzhaft,Teejá,teeja,338,strong_raramuri_profile_signal,high_machine_signal,1,1.7607,0.0,teea,1,0.8,False,not_assessed
RHD-RTRI-000231,RHD-RSPAN-000339,RHD-S1809-00436,Ermatten,Letſi,letsi,315,strong_raramuri_profile_signal,high_machine_signal,1,1.7585,0.0,lessi,1,0.8,False,not_assessed
RHD-RTRI-000232,RHD-RSPAN-001117,RHD-S1809-01305,Sumpfig,Pabahitſchic,pabahitschic,345,strong_raramuri_profile_signal,high_machine_signal,1,1.7553,0.0,pabahischie,2,0.833,False,not_assessed
RHD-RTRI-000233,RHD-RSPAN-000898,RHD-S1809-01074,Sandig,Saaéameke,saaeameke,338,strong_raramuri_profile_signal,high_machine_signal,1,1.7539,0.0,saateameke,1,0.9,False,not_assessed
RHD-RTRI-000234,RHD-RSPAN-000780,RHD-S1809-00946,Mond,Maitſáca,maitsaca,332,strong_raramuri_profile_signal,high_machine_signal,1,1.7538,0.0,mataca,2,0.75,False,not_assessed
RHD-RTRI-000235,RHD-RSPAN-001341,RHD-S1809-01541,Waizen,honéameke,honeameke,350,strong_raramuri_profile_signal,high_machine_signal,1,1.748,0.0,humeameke,2,0.778,False,not_assessed
RHD-RTRI-000236,RHD-RSPAN-000277,RHD-S1809-00356,Dunſt,Pemolé,pemole,313,strong_raramuri_profile_signal,high_machine_signal,1,1.7415,0.0,peimole,1,0.857,False,not_assessed
RHD-RTRI-000237,RHD-RSPAN-000278,RHD-S1809-00358,Dünſten,Pemolé,pemole,313,strong_raramuri_profile_signal,high_machine_signal,1,1.7415,0.0,peimole,1,0.857,False,not_assessed
RHD-RTRI-000238,RHD-RSPAN-000885,RHD-S1809-01061,Säen,echutſchiruc,echutschiruc,338,strong_raramuri_profile_signal,high_machine_signal,1,1.7391,0.0,echtschiruc,1,0.917,False,not_assessed
RHD-RTRI-000239,RHD-RSPAN-000239,RHD-S1809-00315,Da,ſiga,siga,311,strong_raramuri_profile_signal,high_machine_signal,1,1.7326,0.0,sika,1,0.75,False,not_assessed
RHD-RTRI-000240,RHD-RSPAN-001366,RHD-S1809-01560,Wolf,Neligóli,neligoli,351,strong_raramuri_profile_signal,high_machine_signal,1,1.7304,0.0,naligoli,1,0.875,False,not_assessed
RHD-RTRI-000241,RHD-RSPAN-000656,RHD-S1809-00790,Kind,Curſchigua,curschigua,326,strong_raramuri_profile_signal,high_machine_signal,1,1.7272,0.0,cutschigua,1,0.9,False,not_assessed
RHD-RTRI-000242,RHD-RSPAN-001291,RHD-S1809-01499,Vor,Batlá,batla,349,strong_raramuri_profile_signal,high_machine_signal,1,1.722,0.0,bala,1,0.8,False,not_assessed
RHD-RTRI-000243,RHD-RSPAN-001295,RHD-S1809-01501,Voraus,Batlá,batla,349,strong_raramuri_profile_signal,high_machine_signal,1,1.722,0.0,bala,1,0.8,False,not_assessed
RHD-RTRI-000244,RHD-RSPAN-001064,RHD-S1809-01260,Staub,Tuſchíki,tuschiki,343,strong_raramuri_profile_signal,high_machine_signal,1,1.7102,0.0,tschini,2,0.75,False,not_assessed
RHD-RTRI-000245,RHD-RSPAN-000841,RHD-S1809-00994,Packen,Seguiná,seguina,334,strong_raramuri_profile_signal,high_machine_signal,1,1.7054,0.0,segui,2,0.714,False,not_assessed
