source_ocr_line,direction,printed_page,pdf_page,text
1212,DE-RAR,306,16,| 
1214,DE-RAR,306,16,1 
1216,DE-RAR,306,16,Il 
1219,DE-RAR,306,16,\\ 
1222,DE-RAR,306,16,\ 
1225,DE-RAR,306,16,AR] 
1228,DE-RAR,306,16,U 
1231,DE-RAR,306,16,306 
1234,DE-RAR,306,16,. esfnicht moͤglich ſich in dem 
1235,DE-RAR,306,16,Strome auf einem Fuße zu 
1238,DE-RAR,306,16,"erhalten, noch den gehobe⸗ "
1239,DE-RAR,306,16,nen Fuß auf den Grund zu 
1242,DE-RAR,306,16,"bringen, und alſo, obgleich "
1243,DE-RAR,306,16,das Waſſer oft bis an den 
1244,DE-RAR,306,16,Hals 1 koͤmmt man 
1245,DE-RAR,306,16,doch gluͤcklich durch. Die 
1246,DE-RAR,306,16,Halb-Spanier haben noch 
1247,DE-RAR,306,16,eine andere Art uͤber Fluͤße 
1248,DE-RAR,306,16,"zu ſetzen, wo man mit dem "
1249,DE-RAR,306,16,"Pferde nicht uͤberſetzen kann, "
1250,DE-RAR,306,16,wenn das Pferd durch die 
1251,DE-RAR,306,16,Laſt des Reuters im Schwim⸗ 
1252,DE-RAR,306,16,men zu ſchwach wuͤrde. Sie 
1253,DE-RAR,306,16,winden ſich den Pferdſchweif 
1254,DE-RAR,306,16,"recht wohl um die Hand, "
1255,DE-RAR,306,16,treiben das Pferd in den 
1256,DE-RAR,306,16,"Fluß, und laſſen ſich alſo "
1257,DE-RAR,306,16,"hinuͤbe ſchleppen, da fie zu⸗ "
1258,DE-RAR,306,16,gleich mit der linken Hand 
1259,DE-RAR,306,16,0 Es muß freilich 
1260,DE-RAR,306,16,ein ſolches Pferd dazu ge: 
1261,DE-RAR,306,16,"brauchte werden, welches "
1262,DE-RAR,306,16,"das Durchwaten der Fluͤſſe, "
1263,DE-RAR,306,16,und Schwimmen gewohnt 
1264,DE-RAR,306,16,iſt; das ſind aber die meiſten 
1265,DE-RAR,306,16,"dortigen Pferde, theils weil "
1266,DE-RAR,306,16,"ſie als Wildfange erzogen, "
1267,DE-RAR,306,16,und jerjt ſim dritten Jahre 
1268,DE-RAR,306,16,eingefangen und gezaͤhmt 
1269,DE-RAR,306,16,"werden, theils weil es in "
1270,DE-RAR,306,16,Amerika keine Bruͤcken 
1271,DE-RAR,306,16,giebt % 
1272,DE-RAR,306,16,Backſtube. Temafeali. Es iſt 
1273,DE-RAR,306,16,"ein mexikaniſches Wort, und "
1274,DE-RAR,306,16,bedeutet einen runden Back⸗ 
1277,DE-RAR,306,16,"ofen, den ſchier jeder mexi⸗ "
1278,DE-RAR,306,16,kaniſcher Indianer vor ſei⸗ 
1279,DE-RAR,306,16,ner Wohnung von Kothzie⸗ 
1280,DE-RAR,306,16,1 geln erbauet hat. Wenn ſie 
1283,DE-RAR,306,16,"ſich unpaͤßlich befinden, Fries "
1284,DE-RAR,306,16,chen ſie in dieſen zuvor aus⸗ 
1285,DE-RAR,306,16,geheizten Ofen nackend hin⸗ 
1286,DE-RAR,306,16,"ein, jo warm als fie ihn "
1287,DE-RAR,306,16,"erleiden konnen, und brechen "
1290,DE-RAR,306,16,Deutfch: Tarahumariſches 
1293,DE-RAR,306,16,ſodann in einen haͤufigen 
1294,DE-RAR,306,16,Schweiß aus. Damit aber 
1295,DE-RAR,307,17,die Kur noch beſſere Wir⸗ 
1296,DE-RAR,307,17,"kung mache, ſo wird der "
1297,DE-RAR,307,17,Patient zugleich von auſſen 
1298,DE-RAR,307,17,mit einem Beſen uͤber den 
1299,DE-RAR,307,17,"Rücken geſtrichen, oder frot⸗ "
1300,DE-RAR,307,17,"tirt, welcher Beſen, weil "
1301,DE-RAR,307,17,er dort von rauchen Palm⸗ 
1302,DE-RAR,307,17,"zweigen gebunden iſt, nicht "
1303,DE-RAR,307,17,wenig kratzet. Es haben ſich 
1304,DE-RAR,307,17,einige in der Gliederlaͤh⸗ 
1305,DE-RAR,307,17,"mung dieſer Kur bediene, "
1306,DE-RAR,307,17,"und hernach geſtanden, daß "
1307,DE-RAR,307,17,das Frottiren eine graͤuliche 
1308,DE-RAR,307,17,Marter ware... vi 
1309,DE-RAR,307,17,Bahnen. Gebahnter Weg. 
1310,DE-RAR,307,17,"> Povirue, 5 "
1311,DE-RAR,307,17,"Bald. Ulia. Hipela, "
1312,DE-RAR,307,17,Balg. Guitſchia. 
1313,DE-RAR,307,17,"Balgen, ſich, Nahirape. Na. "
1314,DE-RAR,307,17,koa a As 7 
1315,DE-RAR,307,17,Balke. Khutegaca. | 
1316,DE-RAR,307,17,"Ball. Ulé, ſ. Spielplatz. "
1317,DE-RAR,307,17,"Band. Maſsibula , "
1318,DE-RAR,307,17,"Bändigen. . Neniruje, Ge⸗ "
1319,DE-RAR,307,17,"baͤndiget. Neniameke, "
1320,DE-RAR,307,17,Bank. Jaflalas * nen... 
1321,DE-RAR,307,17,Bär. Vohl Die Bärenjagd 
1322,DE-RAR,307,17,"wird zu Pferd, und bey hel⸗ "
1323,DE-RAR,307,17,"dem Mondſcheine angeſtellt, "
1324,DE-RAR,307,17,wenn ſie auf die tuͤrkiſchen 
1325,DE-RAR,307,17,Waizenfelder ge Raube 
1326,DE-RAR,307,17,kommen. Wenn ſie Reiß⸗ 
1327,DE-RAR,307,17,"aus nehmen, ſo werden ſie "
1328,DE-RAR,307,17,gar leicht entweder ge⸗ 
1329,DE-RAR,307,17,"ſpieſſet, oder mit einer "
1330,DE-RAR,307,17,Schlinge gefangen. Aber 
1331,DE-RAR,307,17,"gefährlicher iſt es, wenn ſie "
1332,DE-RAR,307,17,"ich entgegenſtellen, denn ſie "
1333,DE-RAR,307,17,machen einen ploͤtzlichen An⸗ 
1334,DE-RAR,307,17,"lauf, ertappen ein Pferd, "
1335,DE-RAR,307,17,und halten es bey bem 
1336,DE-RAR,307,17,"Schweife ſo feſt, daß es nicht "
1337,DE-RAR,307,17,fortſchreiten kann. Da aber 
1338,DE-RAR,307,17,mehr Leute zu Huͤlfe kom⸗ 
1339,DE-RAR,307,17,"men, "
1342,DE-RAR,307,17,1 
1343,DE-RAR,307,17,0 
1346,DE-RAR,307,17,Woͤrterbuch. Se 
1349,DE-RAR,307,17,"men, werden ſie doch erle⸗ "
1352,DE-RAR,307,17,"get. Ein verwundeter Baͤr, "
1355,DE-RAR,307,17,"welcher entkoͤmmt, macht "
1356,DE-RAR,307,17,ein erbaͤrmliches Geſchrey. 
1357,DE-RAR,307,17,Er ſoll ſich wie ein Menſch 
1358,DE-RAR,307,17,mit immerwaͤhrenden Ay! 
1359,DE-RAR,307,17,Ay! beklagen. 
1361,DE-RAR,307,17,Bart. Eilchaguala. 
1363,DE-RAR,307,17,Baͤrtig. Etfchagudameke. 
1364,DE-RAR,307,17,Weil den Tarahumaren kein 
1366,DE-RAR,307,17,"Bart waͤchſt, fo werden bey "
1369,DE-RAR,307,17,ihnen die Europäer unter 
1372,DE-RAR,307,17,"dieſem Namen verftanden, "
1373,DE-RAR,307,17,"beſonders die Spanier, denn "
1374,DE-RAR,307,17,von andern Nazionen giebt 
1375,DE-RAR,307,17,"es dorten ſehr wenig, indem "
1376,DE-RAR,307,17,kein Auslaͤnder ohne hohe 
1379,DE-RAR,307,17,Erlaubniß in das ſpaniſche 
1382,DE-RAR,307,17,Amerika kommen darf. Die⸗ 
1383,DE-RAR,307,17,ſer Name unterſcheidet alſo 
1384,DE-RAR,307,17,"die natuͤrlichen Amerikaner, "
1387,DE-RAR,307,17,oder Indianer von den 
1390,DE-RAR,307,17,Spaniern. Selbſt die Spa⸗ 
1391,DE-RAR,307,17,nier gebrauchen ſich zweyer⸗ 
1392,DE-RAR,307,17,"ley Namen, durch welche "
1395,DE-RAR,307,17,"die, welche aus Spanien "
1398,DE-RAR,307,17,"ankommen, und jene, die "
1400,DE-RAR,307,17,in Amerika von ſpaniſchen 
1401,DE-RAR,307,17,"Eltern abſtammen, erkannt "
1402,DE-RAR,307,17,werden. Die erſteren wer: 
1403,DE-RAR,307,17,"den Catſchupines, die letztern "
1404,DE-RAR,307,17,aber Griollos genannt. 
1407,DE-RAR,307,17,Bauch. Rhopala. 2 
1408,DE-RAR,307,17,Bauchgrimmen haben. Sie 
1409,DE-RAR,307,17,fagen: rapatichi ne cocola. 
1410,DE-RAR,307,17,"Bauen, Caliruje. Die Tara⸗ "
1411,DE-RAR,307,17,humaren bauen ihre Huͤtten 
1412,DE-RAR,307,17,gemeiniglich ſo: Sie ſchla⸗ 
1413,DE-RAR,307,17,| gen in die Erde vler gega⸗ 
1414,DE-RAR,307,17,"delte Stoͤcke, worüber zwo "
1417,DE-RAR,307,17,Stangen geleg 
1418,DE-RAR,307,17,Zwiſchen dieſen ſtellen ſie 
1419,DE-RAR,307,17,"zwo andere dergleichen, vor⸗ "
1420,DE-RAR,307,17,"an und hinten, die aber et⸗ "
1423,DE-RAR,308,18,"was höher. find, 11 "
1424,DE-RAR,308,18,"el, a a 2 "
1427,DE-RAR,308,18,eleget werden. 
1430,DE-RAR,308,18,eine dicke Latte gelegt wird. 
1431,DE-RAR,308,18,Dann werden mehrere auf 
1432,DE-RAR,308,18,die Queerſtangen abwaͤrts 
1433,DE-RAR,308,18,"gelegt, und oben und unten "
1434,DE-RAR,308,18,angebunden. Dieſe Haͤus⸗ 
1435,DE-RAR,308,18,"chen find ſehr klein, und fo "
1436,DE-RAR,308,18,"niedrig, daß man hinein⸗ "
1437,DE-RAR,308,18,"kriechen muß, und darinnen "
1438,DE-RAR,308,18,kaum ſtehen kann. Das 
1441,DE-RAR,308,18,ganze Hausgeraͤth beſtehet 
1444,DE-RAR,308,18,"aus einem Reibſteine, aus "
1445,DE-RAR,308,18,dem Bogen und Koͤcher: aus 
1446,DE-RAR,308,18,"einem von Heu, oder einer "
1447,DE-RAR,308,18,Haut auf der Erde gemach⸗ 
1448,DE-RAR,308,18,ten Bette. Man hat ihnen 
1449,DE-RAR,308,18,aber ſchon gemaͤchlichere 
1450,DE-RAR,308,18,Haͤuschen von Kothziegeln 
1451,DE-RAR,308,18,"gebauet, wobey dieſe meine "
1452,DE-RAR,308,18,"Hände, die ich jetzt zum "
1453,DE-RAR,308,18,"Schreiben gebrauche, nicht "
1454,DE-RAR,308,18,"wenig beygetragen, und mit "
1455,DE-RAR,308,18,„Roth gemauert haben. 
1456,DE-RAR,308,18,"Baum, Cufliki, cutſchikf. "
1457,DE-RAR,308,18,Mit dieſem Worte wird 
1458,DE-RAR,308,18,"alles, was holzartig iſt, ge⸗ "
1459,DE-RAR,308,18,nannt. Eine beſondere Gat⸗ 
1460,DE-RAR,308,18,tung der Bäume heißt Hoch- 
1461,DE-RAR,308,18,"coco, welche den hieſigen "
1464,DE-RAR,308,18,Kiefern viel ahnlich ſind. 
1467,DE-RAR,308,18,Ein aus dem Stamme aus⸗ 
1468,DE-RAR,308,18,gehauenes Stuͤck dienet alſo 
1469,DE-RAR,308,18,gleich zu einer Hächel. Die 
1470,DE-RAR,308,18,Nadelblaͤtter find noch eine 
1471,DE-RAR,308,18,"mal ſo lang, als ſie bey uns "
1472,DE-RAR,308,18,"ſind, und in den Kornſchalen "
1473,DE-RAR,308,18,werden kleine Nüffe gefun⸗ 
1474,DE-RAR,308,18,"den, welche viel ſchmackhafter "
1475,DE-RAR,308,18,Kals die Mandeln find. 
1477,DE-RAR,308,18,"Baumfruͤchte. ‚Khutugala, "
1478,DE-RAR,308,18,Baumwolle. Cosiki. Eine 
1479,DE-RAR,308,18,andere Gattung heißt bot⸗ 
1480,DE-RAR,308,18,ichote. UN 
1481,DE-RAR,308,18,"echer, Lavaca. Iſt eine "
1482,DE-RAR,308,18,duͤrre und ausgehoͤhlte Kuͤr⸗ 
1483,DE-RAR,308,18,"bisſchale, die zum Cuvirufi, "
1484,DE-RAR,308,18,oder zum tuͤrkiſchen Gries 
1485,DE-RAR,308,18,\ an⸗ 
1488,DE-RAR,308,18,"anmachen, und zum trinken Beil. "
1489,DE-RAR,308,18,5 rAca. 
1492,DE-RAR,308,18,dienet. Ohne dieſe reiſen 
1493,DE-RAR,308,18,"48 55 nicht, wie auch niemals. "
1494,DE-RAR,308,18,ohne Feuerzeug. Denn 
1495,DE-RAR,308,18,"gleichwie ſie, wenn ſie "
1496,DE-RAR,308,18,"hungrig ſind, in dieſe Schale "
1497,DE-RAR,308,18,"Waſſer ſchoͤpfen, und den "
1498,DE-RAR,308,18,"benannten Gries anmachen, "
1499,DE-RAR,308,18,der ihnen Speiſe und Trank 
1500,DE-RAR,308,18,zugleich iſt; fo kehren ſie 
1501,DE-RAR,308,18,"auch, wenn ſie muͤde ſind, "
1502,DE-RAR,308,18,"in einen Wald ein, und zuͤn⸗ "
1503,DE-RAR,308,18,"den ſich ein Feuer an, wenn "
1506,DE-RAR,308,18,auch der höͤchſte Sommer ö 
1509,DE-RAR,308,18,"iſt, ſ. Gries. "
1510,DE-RAR,308,18,Bedecken. Pole. Es if be: 
1511,DE-RAR,308,18,"deckt. Poliruc. Bedeckt, "
1512,DE-RAR,308,18,Polirügame ke. . 
1513,DE-RAR,308,18,Bedraͤngt. Teſs ie uati. 
1514,DE-RAR,308,18,Beduͤrftig. Telsiguati. 
1515,DE-RAR,308,18,Befehl. Nulalila. 5 
1516,DE-RAR,308,18,Befehlen. Nula Es iſt bes 
1517,DE-RAR,308,18,fohlen. Nüliruc. 
1518,DE-RAR,308,18,"Befruchten. Samiruje, Ein "
1519,DE-RAR,308,18,u See Wort 
1522,DE-RAR,308,18,"aus Sami, Fruch t, naß, "
1525,DE-RAR,308,18,und dem Hulfsworte ruje. 
1526,DE-RAR,308,18,Beflecken. Pujenfki. 
1527,DE-RAR,308,18,Begeben. Es begiebt ſich. 
1528,DE-RAR,308,18,eki. 
1531,DE-RAR,308,18,Begehren. Ela. Tanf. 
1532,DE-RAR,308,18,Begießen. Samiruje. 
1533,DE-RAR,308,18,Begraben. Tec. Teo. Er 
1534,DE-RAR,308,18,"iſt be ae gr ke, "
1535,DE-RAR,308,18,"Begreifen, d. i., verſtehen, "
1536,DE-RAR,308,18,wiſſen. Matfeh 15 
1537,DE-RAR,308,18,Behaglich. Ogué. 
1538,DE-RAR,308,18,"Behalten, aufbewahren. Neffe. "
1539,DE-RAR,308,18,"Behend, das Beywort. Gua⸗ "
1540,DE-RAR,308,18,lineke. 
1541,DE-RAR,308,18,"Behend, das Reben“ NEL. Be- "
1542,DE-RAR,308,18,lauo Rn 
1543,DE-RAR,308,18,Bejahen. gend. 
1544,DE-RAR,308,18,Wa 
1545,DE-RAR,308,18,Beichte. Piguelila. 
1546,DE-RAR,308,18,"Beichten. Pigue, "
1549,DE-RAR,309,19,Deutſch⸗ Tarahumariſch es 
1552,DE-RAR,309,19,"Tepuldes, oder Tepu- "
1555,DE-RAR,309,19,Hotſchila- 
1556,DE-RAR,309,19,Iki. Tes. 
1557,DE-RAR,309,19,Bekennen. Pigue. 
1558,DE-RAR,309,19,Bekenntniß. biguelila. 
1559,DE-RAR,309,19,"Beladen, f. Aufladen. "
1560,DE-RAR,309,19,Belebt. Haagameke. 1 
1561,DE-RAR,309,19,"Beleidigen. Ajoruje, . zor⸗ "
1562,DE-RAR,309,19,nig machen. 1 
1563,DE-RAR,309,19,Belieben. Es beliebt mir. 
1564,DE-RAR,309,19,"Nehe nachki, oder 'eläne. "
1565,DE-RAR,309,19,"Belohnen. Nachieivje, Na: "
1566,DE-RAR,309,19,tütuje. 
1567,DE-RAR,309,19,Belohnung. Nategur. | 
1568,DE-RAR,309,19,"Benennt, was einen Namen "
1569,DE-RAR,309,19,hat. Reguämeke 
1570,DE-RAR,309,19,"Benetzen. Samiruje, ſ. be⸗ "
1571,DE-RAR,309,19,feuchten. 3 
1572,DE-RAR,309,19,Berauben. Itſehigua. 1 
1573,DE-RAR,309,19,Berau ſchen Naguäbahi. Te- 
1574,DE-RAR,309,19,cui. Berauſcht. Teculua- 
1575,DE-RAR,309,19,meke. 
1576,DE-RAR,309,19,Berg. Reguiguiki. 
1577,DE-RAR,309,19,Bergwerk. Guenomeatsi. 
1578,DE-RAR,309,19,Berichten. Metlchiruje. 
1579,DE-RAR,309,19,Berufen. Bee: 
1580,DE-RAR,309,19,Berühren. ‚Norf: 
1581,DE-RAR,309,19,"Sehnen, | befofen, f. beror⸗ "
1584,DE-RAR,309,19,"Beſchauen. Nens. Reteguä, "
1585,DE-RAR,309,19,"Beſchmieren. Pujaniki, | "
1586,DE-RAR,309,19,"Beſchweren. Bala, "
1587,DE-RAR,309,19,Beſeelt. Haagameke. 
1588,DE-RAR,309,19,"Selen, Ie. beſchauen. "
1589,DE-RAR,309,19,Beſen. EFetlilaca. m 
1590,DE-RAR,309,19,Beſitzen. Naligus. Buke. 
1591,DE-RAR,309,19,Das Buké bedeutet eingente 
1592,DE-RAR,309,19,17 ein debe zahmes 
1593,DE-RAR,309,19,"hier beſitzen, oder zum "
1594,DE-RAR,309,19,Eigenthume haben. Es 
1595,DE-RAR,309,19,kann alſo nur damals an⸗ 
1596,DE-RAR,309,19,ewendet ea wann die 
1597,DE-RAR,309,19,Rede von dem Beſitze ſol⸗ 
1598,DE-RAR,309,19,cher Thiere iſt. Den Beſitz 
1599,DE-RAR,309,19,anderer Sachen 177 N 
1600,DE-RAR,309,19,ruͤ er 
1603,DE-RAR,309,19,Bein. 
1604,DE-RAR,309,19,Beiſſen. 
1607,DE-RAR,309,19,1 
1608,DE-RAR,309,19,1 
1609,DE-RAR,309,19,11 
1612,DE-RAR,309,19,Woͤrterbuch. 309 
1615,DE-RAR,309,19,druͤcken dienet! das Wort 
1616,DE-RAR,309,19,"bugue, von welchem noch "
1617,DE-RAR,309,19,"zu merken iſt: daß, wenn "
1618,DE-RAR,309,19,das bugus nicht glatt weg 
1619,DE-RAR,309,19,"geſagt, ſondern die Sache "
1620,DE-RAR,309,19,oder das Eigenthum ſelbſt 
1621,DE-RAR,309,19,"ausdruͤcklich genannt wird, "
1622,DE-RAR,309,19,die erſte Sylbe bu auszu⸗ 
1623,DE-RAR,309,19,"laſſen, und dem beſtimmten "
1624,DE-RAR,309,19,"Worte, welches zugleich "
1625,DE-RAR,309,19,"ſeine letzte Sylbe verliert, "
1626,DE-RAR,309,19,nur das gue anzufuͤgen iſt. 
1629,DE-RAR,309,19,Man will z. B. ſagen: Va⸗ 
1632,DE-RAR,309,19,"ter hat, oder beſitzet tuͤrki⸗ "
1633,DE-RAR,309,19,ſchen Waizen. Tuͤrkiſcher 
1634,DE-RAR,309,19,"Waizen heißt Sunücu, oder "
1635,DE-RAR,309,19,"Schunüeu, haben oder be: "
1636,DE-RAR,309,19,"ſitzen naligue, fo muß die "
1637,DE-RAR,309,19,Rede ſo ausfallen: Pedro 
1638,DE-RAR,309,19,Iunugue. Im Fragen: haft 
1639,DE-RAR,309,19,du? bam nafiauetla? Haft 
1640,DE-RAR,309,19,du tuͤrkiſchen Waizen? ha 
1641,DE-RAR,309,19,mü ſunliguetia? haft du 
1642,DE-RAR,309,19,"Vieh? ham buketfa, oder "
1643,DE-RAR,309,19,buguetſam u? NT 
1644,DE-RAR,309,19,Beſudeln. Pujaniki. 
1645,DE-RAR,309,19,"Betheuren, Tefigus. "
1646,DE-RAR,309,19,"Betrunken. Teculüameke, "
1647,DE-RAR,309,19,Beten. Mamatsiki. ü 
1648,DE-RAR,309,19,"Betruͤbniß. Tefliguala, "
1649,DE-RAR,309,19,Betruͤbt. Teſsig uati. 
1650,DE-RAR,309,19,Beträbt ſeyn Telsigua. 
1651,DE-RAR,309,19,"Bewachen, bewahren. Nelse, "
1652,DE-RAR,309,19,"Bewegen, Noki. Bemweibt, "
1655,DE-RAR,309,19,"Mukiameke, heffer Uplameke. "
1658,DE-RAR,309,19,Bewußt. Matſchigameke. Bey 
1659,DE-RAR,309,19,Ne | 
1660,DE-RAR,309,19,Beyde. Oeanien. Bender: 
1661,DE-RAR,309,19,ſeits. Nanaca. 75 65 
1662,DE-RAR,309,19,Beyſammen. Jujega. Napa. 
1663,DE-RAR,309,19,"Bezahlen. Nachtütuje, "
1664,DE-RAR,309,19,Bezahlung. Natejul. 
1665,DE-RAR,309,19,"Binde. Nafsibula, "
1666,DE-RAR,309,19,Binden. Bula. Es ift ge 
1667,DE-RAR,309,19,"bunden, Büliruc. Gebun⸗ "
1668,DE-RAR,309,19,"den, Bulirügameke. "
1671,DE-RAR,309,19,"Bischen, Rachpé, oder Tachpe. "
1672,DE-RAR,309,19,"Ein bischen Fleiſch, rachpe "
1673,DE-RAR,309,19,"fapaca, 1 "
1675,DE-RAR,309,19,"Bisweilen. Sint, ſchiné. "
1677,DE-RAR,309,19,Bitten. Tani. ö 
1679,DE-RAR,309,19,Blaſen. Putiche. 
1681,DE-RAR,310,20,Blatt. Bacagudca. Blatt eis 
1682,DE-RAR,310,20,"nes Buches. Hofleliki, ſ. "
1684,DE-RAR,310,20,Papier. 
1686,DE-RAR,310,20,Blau. Schidgameke. 
1688,DE-RAR,310,20,Blech. Guenomi tfchipera- 
1690,DE-RAR,310,20,"meke, das heißt, ein duͤn⸗ "
1692,DE-RAR,310,20,nes Metall. ü 
1694,DE-RAR,310,20,"Bley, ſ. Metall. 2 "
1696,DE-RAR,310,20,"Blind Tämstſchigameke, nicht "
1697,DE-RAR,310,20,ſehend. PL 
1699,DE-RAR,310,20,"Blitzen, das. Repagameke, "
1700,DE-RAR,310,20,Es blitzt. Repa. 
1702,DE-RAR,310,20,Blut. Das Menſchenblut 
1704,DE-RAR,310,20,"heißt eldca, anderes Blut "
1705,DE-RAR,310,20,"aber nennet man uur laca, "
1707,DE-RAR,310,20,Blutsfreund. Tehima. Tehi- 
1709,DE-RAR,310,20,meéameke. Mein Bluts⸗ 
1711,DE-RAR,310,20,freund. Tebimals. Das 
1712,DE-RAR,310,20,am Ende angehaͤngte la be⸗ 
1713,DE-RAR,310,20,"deutet die zweyte Endung, "
1715,DE-RAR,310,20,ſ. Mutter. 
1716,DE-RAR,310,20,"ock Cambalätfehi, oder gam- "
1717,DE-RAR,310,20,"balatiehi. Ein wilder Bock, "
1718,DE-RAR,310,20,Verendo. Auf den Heyden 
1720,DE-RAR,310,20,"giebt es deren viele, die in "
1722,DE-RAR,310,20,das Gebirge nicht gehen. 
1725,DE-RAR,310,20,Wenn man uͤber die großen 
1728,DE-RAR,310,20,"een hinreutet, ſo laufen "
1729,DE-RAR,310,20,"ie allezeit voraus, und ei⸗ "
1730,DE-RAR,310,20,ner hinter dem andern bis 
1731,DE-RAR,310,20,hundert Schritte uͤber den 
1732,DE-RAR,310,20,Weg. Man kann ſie mit 
1733,DE-RAR,310,20,dem Pferde nicht einholen. 
1734,DE-RAR,310,20,Wenn ihnen auch mehrere 
1735,DE-RAR,310,20,"zu Pferde nachſetzen, ſo iſt "
1736,DE-RAR,310,20,"es viel, wenn ſie den Tag "
1737,DE-RAR,310,20,hindurch zwey oder. drey 
1738,DE-RAR,310,20,erhaſche. 
1739,DE-RAR,310,20,"Bogen, f. Armbruſt. "
1740,DE-RAR,310,20,"Bohne, ſ. Huͤlſenfrucht. 5 "
1743,DE-RAR,310,20,oh⸗ 
1746,DE-RAR,310,20,. . cc 
1749,DE-RAR,310,20,310 
1752,DE-RAR,310,20,„Bohren. Hoco. 
1753,DE-RAR,310,20,"Borgen, Tanegue, "
1756,DE-RAR,310,20,Boͤs. Tleti. Boͤſes thun. 
1757,DE-RAR,310,20,Tfetijola. ( | 
1759,DE-RAR,310,20,Bothſchaft bringen. Matſchi⸗ 
1760,DE-RAR,310,20,ruje. ö 
1763,DE-RAR,310,20,"Braten, gebratenes Fleiſch. "
1764,DE-RAR,310,20,"Guauguéke, ſ. Speiſe. "
1765,DE-RAR,310,20,"Brav. Er iſt brav, igué ga. "
1767,DE-RAR,310,20,lala hüccu. 8 
1769,DE-RAR,310,20,"Brautpaar, die Brautleute. "
1771,DE-RAR,310,20,Tichapiboli. 
1773,DE-RAR,310,20,"Brechen. Caſſini, "
1775,DE-RAR,310,20,oder gaſſinale. 5 
1777,DE-RAR,310,20,"Brennen. Es brennt, racha. "
1779,DE-RAR,310,20,Es brennt ſchon. Rachaba. 
1781,DE-RAR,310,20,Brennholz. Küllu. Brenn⸗ 
1782,DE-RAR,310,20,ſchwamm. Galld. 
1784,DE-RAR,310,20,"Brief. Hoflelixi, ſ. Papier. "
1786,DE-RAR,310,20,"Bringen. 16 Brings her, "
1787,DE-RAR,310,20,"cad, oder guäcard, "
1789,DE-RAR,310,20,Brod. Nach der Art der Ta⸗ 
1790,DE-RAR,310,20,"rahumaren Teméke, oder "
1791,DE-RAR,310,20,"beſſer Remeke, Es iſt ein "
1792,DE-RAR,310,20,von tuͤrkiſchen Walzen ger 
1794,DE-RAR,310,20,"backener Kuchen, welcher "
1795,DE-RAR,310,20,das gewoͤhnliche Tiſchbrod 
1796,DE-RAR,310,20,"iſt, ob es gleich am rechten "
1798,DE-RAR,310,20,Waizen nicht mangelt. Dies 
1799,DE-RAR,310,20,ſer tarahumariſche Kuchen 
1800,DE-RAR,310,20,wird alſo zubereitet. 
1801,DE-RAR,310,20,tuͤrkiſche Waizen wird ent⸗ 
1802,DE-RAR,310,20,"weder in einer Lauge, oder "
1803,DE-RAR,310,20,"im Kalkwaſſer gekocht, her⸗ "
1804,DE-RAR,310,20,nach mit friſchem Waſſer 
1805,DE-RAR,310,20,gut ausgewaſchen. Der 
1807,DE-RAR,310,20,Balg wird von jeden Koͤrn⸗ 
1809,DE-RAR,310,20,"chen abgezogen, und das "
1810,DE-RAR,310,20,Keimlein herausgenommen. 
1812,DE-RAR,310,20,Die Koͤrner werden hernach 
1815,DE-RAR,310,20,"caſſinale, "
1818,DE-RAR,310,20,auf einem ſchiefliegenden 
1821,DE-RAR,310,20,und abgeſchaͤrſten Reibſtei⸗ 
1822,DE-RAR,310,20,ne mit einem andern ge⸗ 
1825,DE-RAR,310,20,ſchaͤrften und laͤnglichten Bruder. 
1826,DE-RAR,310,20,"Steine zerquetſchet, und Brühe. "
1829,DE-RAR,310,20,Der 
1832,DE-RAR,310,20,"Deutſch, Tarahumariſches "
1835,DE-RAR,310,20,beſprenget. Dann werden 
1836,DE-RAR,310,20,fie mit beyden Händen ges 
1837,DE-RAR,310,20,"knetet, bis der feinſte Teig "
1840,DE-RAR,311,21,daraus wird. An der rech⸗ 
1843,DE-RAR,311,21,ten Seite des Reibſteines 
1846,DE-RAR,311,21,liegt eine mit Kohlen ge⸗ 
1849,DE-RAR,311,21,"hitzte Platte, die ein wenig "
1850,DE-RAR,311,21,mit Unſchlitt beſtrichen wird. 
1851,DE-RAR,311,21,Alsdann wird von den Teige 
1852,DE-RAR,311,21,"eine Kugel, wie eine waͤlſche "
1853,DE-RAR,311,21,"Nuß groß gemacht, und an⸗ "
1854,DE-RAR,311,21,ſtatt des Walkens von einer 
1855,DE-RAR,311,21,Ras in die andere gewor⸗ 
1857,DE-RAR,311,21,"en, und alſo ganz duͤnn "
1858,DE-RAR,311,21,und rund ausgetrieben. 
1859,DE-RAR,311,21,Wenn auch der Teig im Hin⸗ 
1860,DE-RAR,311,21,und Herwerfen uͤber beyde 
1861,DE-RAR,311,21,"Haͤnde herabhaͤnget, zer⸗ "
1862,DE-RAR,311,21,fällt er doch nicht. Endlich 
1863,DE-RAR,311,21,wird er gaͤh auf die Platte 
1864,DE-RAR,311,21,"geworfen, wo er gleich auf⸗ "
1865,DE-RAR,311,21,"ſchwillt, und eine Blaſe "
1868,DE-RAR,311,21,"macht, die aber drey oder "
1871,DE-RAR,311,21,viermal mit dem Mittel⸗ 
1872,DE-RAR,311,21,finger getupfet wiederum 
1873,DE-RAR,311,21,vergehet. Nun wird der 
1874,DE-RAR,311,21,Kuchen alſobald umgewen⸗ 
